userId,movieId,rating,rating_timestamp
50,3415,4,23-05-2018 20:13
50,4914,4,09-02-2018 09:31
50,32898,3.5,03-05-2018 14:52
50,102407,2.5,25-12-2017 22:00
50,104913,2.5,25-12-2017 22:00
50,116797,2.5,25-12-2017 21:50
50,122904,1.5,02-01-2018 11:04
50,142074,1.5,23-05-2018 20:40
50,164280,3.5,21-06-2018 16:59
51,466,3.5,02-01-2009 20:56
51,520,4.5,02-01-2009 20:56
51,653,4,02-01-2009 21:42
51,829,4,02-01-2009 21:25
51,1009,3.5,02-01-2009 21:09
51,1014,0.5,02-01-2009 21:24
51,1214,5,02-01-2009 20:47
51,1350,4.5,02-01-2009 21:08
51,1373,5,02-01-2009 20:40
51,1641,4,02-01-2009 21:40
51,1748,4,02-01-2009 21:39
51,1792,0.5,02-01-2009 21:07
51,2644,3.5,02-01-2009 21:19
51,2901,5,02-01-2009 21:18
51,3219,4,02-01-2009 21:03
51,3799,0.5,04-01-2009 03:55
51,3959,4.5,02-01-2009 21:01
51,4054,2,02-01-2009 21:01
51,4496,3.5,02-01-2009 21:33
51,4886,4,02-01-2009 20:49
51,5171,3.5,02-01-2009 21:00
51,6659,4,02-01-2009 20:59
51,7163,2.5,02-01-2009 21:12
51,8874,5,02-01-2009 20:48
51,45666,3.5,02-01-2009 21:27
52,1923,5,09-07-2016 08:06
52,35836,4.5,09-07-2016 08:04
52,47997,5,09-07-2016 08:14
52,48738,4.5,09-07-2016 08:12
52,49272,5,09-07-2016 08:02
52,52328,5,09-07-2016 08:13
52,69122,5,09-07-2016 08:04
52,69481,4,09-07-2016 08:12
52,72998,4.5,09-07-2016 08:06
52,93721,5,09-07-2016 08:04
55,1357,0.5,07-08-2011 20:08
56,39,4,26-06-1996 14:27
56,315,4,26-06-1996 14:28
56,480,5,26-06-1996 14:28
56,733,4,26-06-1996 14:30
57,1,5,09-08-2000 04:40
57,160,1,24-09-2000 00:08
57,208,1,24-09-2000 00:20
57,410,2,22-10-2000 00:32
57,899,5,09-08-2000 04:49
57,1148,5,09-08-2000 04:40
57,1284,5,09-08-2000 04:48
57,1371,2,09-08-2000 05:28
57,1385,2,24-09-2000 00:13
57,1722,2,24-09-2000 00:12
57,2067,5,09-08-2000 04:50
57,2080,4,09-08-2000 04:40
57,2087,4,09-08-2000 04:41
57,2935,4,09-08-2000 04:36
57,2989,4,24-09-2000 00:15
57,2997,4,09-08-2000 04:54
57,3020,4,24-09-2000 00:15
58,356,4,11-11-1996 13:21
58,475,5,11-11-1996 13:34
58,497,5,11-11-1996 13:31
58,588,5,11-11-1996 13:20
58,595,5,11-11-1996 13:21
58,616,4,11-11-1996 13:34
59,110,2,21-03-2000 03:24
59,750,5,21-03-2000 03:37
59,922,4,21-03-2000 03:33
59,1361,4,21-03-2000 03:53
59,1927,5,21-03-2000 03:38
59,1944,4,21-03-2000 03:39
59,2028,5,21-03-2000 03:24
59,2763,5,21-03-2000 03:28
59,3448,5,21-03-2000 03:16
61,1208,4.5,20-04-2006 11:12
61,7153,4.5,20-04-2006 11:29
62,1265,4,10-09-2018 22:28
62,1961,5,07-04-2018 20:47
62,2124,5,06-05-2018 20:00
62,3948,4,19-03-2018 20:10
62,3977,2.5,03-04-2018 21:49
62,6373,4,19-03-2018 20:11
62,44191,5,19-03-2018 19:48
62,60684,4.5,23-03-2018 16:33
62,61024,4,13-06-2018 23:56
62,63992,1,13-06-2018 23:57
62,67734,4,06-04-2018 20:11
62,79357,4.5,11-05-2018 22:08
62,88140,4,19-03-2018 20:10
62,96861,3.5,21-06-2018 20:00
62,97921,4,19-03-2018 20:02
62,103341,4,27-03-2018 22:38
62,111759,4,19-03-2018 20:00
62,116797,4.5,19-03-2018 19:45
62,166528,4.5,19-03-2018 20:06
62,179819,3.5,06-04-2018 21:03
62,183611,4,13-05-2018 20:51
63,1084,4,25-09-2015 16:53
63,1196,5,25-09-2015 16:49
63,1214,2.5,25-09-2015 16:49
63,1220,5,25-09-2015 16:55
63,1923,2,25-09-2015 17:14
63,3000,3.5,25-09-2015 17:01
63,3751,4,25-09-2015 17:03
63,7022,2.5,25-09-2015 17:06
63,7132,4,25-09-2015 17:10
63,8376,2.5,25-09-2015 17:05
63,38038,5,25-09-2015 17:07
63,45722,4,25-09-2015 17:03
63,50872,2.5,25-09-2015 16:48
63,68358,3.5,27-09-2015 15:38
63,69481,4,25-09-2015 17:07
63,81845,4.5,25-09-2015 17:09
64,370,2,22-10-2006 12:22
64,527,5,22-10-2006 12:29
64,785,3.5,22-10-2006 23:29
64,788,3.5,22-10-2006 12:53
64,1197,4.5,22-10-2006 12:34
64,1287,4.5,23-10-2006 01:15
64,1343,4,23-10-2006 00:48
64,1639,3.5,22-10-2006 12:49
64,1704,4.5,22-10-2006 12:33
64,1762,4,23-10-2006 00:49
64,2018,3.5,23-10-2006 16:25
64,2302,3.5,22-10-2006 12:51
64,2657,4,22-10-2006 12:53
64,2762,4.5,22-10-2006 12:43
64,2959,4.5,22-10-2006 12:35
64,3072,5,22-10-2006 23:25
64,3257,3.5,23-10-2006 01:10
64,4011,4.5,22-10-2006 12:39
64,4448,3.5,23-10-2006 01:08
64,4641,3.5,22-10-2006 23:28
64,4865,4,23-10-2006 01:12
64,5816,3.5,22-10-2006 12:32
64,6218,4,22-10-2006 14:55
64,6975,4,22-10-2006 15:18
64,7361,4.5,22-10-2006 12:26
64,8641,4,23-10-2006 00:37
64,8957,3.5,22-10-2006 23:26
64,27020,3.5,22-10-2006 15:08
64,30707,3.5,22-10-2006 12:38
64,34437,3.5,22-10-2006 23:31
65,36529,4,14-05-2017 13:08
65,89774,4,14-05-2017 13:06
66,551,3.5,29-08-2004 02:50
66,922,5,02-01-2005 05:46
66,1089,4,29-08-2004 02:47
66,1127,4,11-04-2005 03:30
66,1186,4.5,11-04-2005 03:30
66,1247,5,22-08-2004 03:06
66,1912,4.5,31-10-2004 02:02
66,1923,4,29-08-2004 02:47
66,2599,4.5,31-10-2004 02:02
66,2762,5,29-08-2004 02:43
66,5673,5,11-04-2005 03:34
66,5952,5,29-08-2004 02:42
66,7046,4.5,11-04-2005 03:33
66,7361,4.5,02-01-2005 05:33
66,7373,4,15-10-2004 01:37
66,7482,4.5,02-01-2005 05:38
67,589,3.5,28-07-2017 20:30
67,152081,4,28-07-2017 20:35
68,2,2.5,17-09-2006 22:39
68,364,4.5,17-09-2006 22:24
68,455,2,24-12-2009 03:01
68,628,3.5,17-09-2006 23:09
68,1097,1.5,17-09-2006 22:16
68,1101,3.5,17-09-2006 22:45
68,1196,5,17-09-2006 22:16
68,1228,2,24-12-2009 02:55
68,1243,1,24-03-2012 22:36
68,1690,2.5,17-04-2010 22:50
68,1994,2.5,28-12-2008 21:02
68,2150,2.5,24-12-2009 02:47
68,2470,3.5,17-09-2006 22:41
68,2541,4,17-09-2006 23:11
68,2763,4.5,17-09-2006 22:45
68,2947,3.5,17-09-2006 22:49
68,2995,2,20-03-2010 22:20
68,3052,3.5,17-09-2006 22:39
68,3101,4,17-09-2006 22:38
68,3186,2.5,24-12-2009 03:07
68,3275,3.5,17-09-2006 22:59
68,3555,3.5,17-09-2006 23:12
68,3578,4,17-09-2006 22:13
68,3698,2.5,17-09-2006 23:13
68,4068,2,08-06-2010 00:50
68,4343,3.5,24-12-2009 02:56
68,4878,2.5,17-09-2006 22:29
68,4901,2.5,17-09-2006 22:54
68,5015,4,17-09-2006 22:54
68,5266,2,17-09-2006 22:44
68,5444,4.5,17-09-2006 23:02
68,5618,2.5,24-12-2007 00:04
68,7143,4.5,17-09-2006 22:27
68,7293,2.5,17-09-2006 23:22
68,8361,3.5,17-09-2006 22:48
68,8371,2.5,17-09-2006 23:26
68,30822,3.5,17-09-2006 23:00
68,33679,2.5,17-09-2006 22:34
68,34542,4,24-03-2012 22:37
68,40629,4,23-12-2007 23:59
68,46976,4,21-04-2008 02:01
68,48394,4.5,24-12-2007 00:02
68,48780,3.5,12-09-2009 03:58
68,52973,5,24-12-2007 00:01
68,55247,2.5,28-12-2008 21:00
68,55253,4,18-04-2009 22:16
68,57669,4,18-04-2009 22:09
68,59369,5,12-09-2009 04:28
68,68358,4,12-09-2009 03:58
68,77561,4,14-05-2010 18:24
68,83134,4.5,22-05-2018 00:07
68,88810,4.5,02-08-2012 18:45
68,93326,3.5,27-08-2012 23:27
68,93721,4.5,26-10-2012 23:45
68,107406,1.5,29-05-2018 00:35
68,112175,4.5,22-05-2018 00:20
68,117529,4,22-05-2018 00:19
70,1955,3.5,11-12-2012 00:13
70,4995,4.5,11-12-2012 04:00
71,86,5,27-05-1997 13:01
71,647,4,27-05-1997 13:01
72,2858,4.5,29-07-2008 09:47
73,1682,5,25-05-2016 17:08
73,4306,2.5,25-05-2016 17:22
73,30793,3.5,25-05-2016 17:25
73,53460,3.5,25-05-2016 17:53
73,58559,4.5,25-05-2016 17:15
73,69644,1,25-05-2016 17:45
73,72378,2,26-05-2016 17:15
73,73017,5,26-05-2016 15:07
73,86880,3.5,25-05-2016 17:11
73,96079,5,26-05-2016 15:08
73,97921,3.5,25-05-2016 17:28
73,152081,5,25-05-2016 17:11
74,296,5,06-04-2008 16:33
74,949,4,06-04-2008 17:19
74,2908,5,06-04-2008 16:25
74,3735,4.5,06-04-2008 17:12
74,4211,4,06-04-2008 17:12
74,4979,4.5,06-04-2008 17:12
74,6270,5,06-04-2008 16:50
74,6787,5,06-04-2008 16:41
74,55276,5,06-04-2008 16:45
75,515,2,23-09-2006 05:38
75,1200,2.5,22-09-2006 23:28
75,44191,4.5,23-09-2006 03:36
76,608,4,10-08-2015 00:21
76,788,0.5,10-08-2015 01:08
76,1201,1.5,10-08-2015 01:05
76,1220,1.5,10-08-2015 01:06
76,1884,3.5,10-08-2015 01:03
76,4226,4.5,10-08-2015 00:55
76,48877,4.5,10-08-2015 00:37
77,3578,5,24-08-2018 10:45
77,7153,5,24-08-2018 10:44
78,3868,4.5,10-09-2009 09:30
78,68791,2,10-09-2009 09:26
79,1191,5,26-11-2000 23:36
79,2076,4,26-11-2000 23:32
79,2150,4,26-11-2000 23:28
80,858,4,24-08-2013 01:33
80,1214,5,24-08-2013 01:37
80,2513,4,24-08-2013 01:30
80,3826,3.5,25-08-2013 00:52
80,4887,4,24-08-2013 01:31
80,5502,4,24-08-2013 01:39
80,5630,4.5,24-08-2013 01:52
80,7445,4.5,24-08-2013 01:45
80,44974,4.5,24-08-2013 01:51
80,48774,4,24-08-2013 01:45
80,63113,4.5,24-08-2013 01:41
80,78349,4,24-08-2013 01:36
80,84601,4,24-08-2013 01:49
80,85397,4,25-08-2013 00:40
82,648,4,13-05-2004 17:02
82,1562,2,13-05-2004 16:20
82,1721,2.5,13-05-2004 16:03
82,2001,4.5,13-05-2004 15:56
82,2011,4,13-05-2004 17:09
82,2617,3.5,13-05-2004 17:11
82,3617,3.5,13-05-2004 16:40
82,3717,4,13-05-2004 16:55
82,5218,4,13-05-2004 16:18
82,6373,3.5,13-05-2004 16:24
82,6863,3.5,13-05-2004 16:23
82,7154,3.5,13-05-2004 16:41
83,750,3.5,08-04-2012 00:04
83,916,5,27-03-2012 09:24
83,1282,4.5,08-04-2012 00:04
83,1291,1,07-04-2012 23:47
83,3967,4,07-04-2012 23:48
83,5349,2.5,07-04-2012 23:50
83,7438,0.5,07-04-2012 23:41
83,31878,0.5,27-03-2012 08:48
83,51662,1.5,31-03-2012 04:54
83,58559,5,27-03-2012 09:16
84,102,1,06-03-1997 13:04
84,195,4,19-03-1997 11:53
84,318,5,06-03-1997 13:06
84,349,4,06-03-1997 13:08
84,474,4,06-03-1997 13:09
84,508,4,06-03-1997 13:08
84,590,4,19-03-1997 11:51
84,733,4,06-03-1997 13:01
84,1124,5,19-03-1997 11:58
84,1193,4,19-03-1997 11:50
85,1237,5,09-03-1998 18:33
86,590,4,04-08-2012 12:20
86,3300,4,02-08-2012 21:58
86,3996,3.5,04-08-2012 12:24
86,33679,5,02-08-2012 22:00
88,7312,0.5,10-03-2012 23:13
89,357,2.5,07-03-2018 07:40
89,1080,1,07-03-2018 07:38
89,1485,2.5,07-03-2018 07:41
89,2059,1.5,07-03-2018 07:41
89,2791,2.5,07-03-2018 07:39
89,3599,3.5,07-03-2018 07:41
89,4890,2.5,07-03-2018 07:40
89,26265,4.5,07-03-2018 07:58
89,46105,4.5,07-03-2018 07:55
89,49013,3.5,07-03-2018 07:48
89,53355,5,07-03-2018 07:57
89,53578,5,07-03-2018 07:52
89,67087,2.5,07-03-2018 07:48
89,69644,4,07-03-2018 07:43
89,71535,3.5,07-03-2018 07:49
89,72701,4,07-03-2018 07:50
89,74342,4.5,07-03-2018 07:58
89,79897,5,07-03-2018 07:51
89,84512,5,07-03-2018 07:56
89,87834,5,07-03-2018 07:57
89,95543,4,07-03-2018 07:43
89,96655,2.5,07-03-2018 07:47
89,99853,4,07-03-2018 07:51
89,102747,3.5,07-03-2018 07:58
89,107951,5,07-03-2018 07:57
89,108078,5,07-03-2018 07:59
89,109596,4,07-03-2018 07:51
89,128089,4.5,07-03-2018 07:53
89,128852,4.5,07-03-2018 07:52
89,131826,3.5,07-03-2018 07:49
89,140561,4,07-03-2018 07:56
89,145491,3.5,07-03-2018 07:50
89,149508,5,07-03-2018 07:57
89,171751,2.5,07-03-2018 07:47
91,39,1.5,05-04-2005 15:01
91,111,4,05-04-2005 15:02
91,253,4.5,05-04-2005 15:01
91,435,1.5,05-04-2005 15:05
91,587,2.5,05-04-2005 15:01
91,708,2.5,05-04-2005 14:26
91,799,4,05-04-2005 14:49
91,1125,3.5,05-04-2005 16:00
91,1206,5,05-04-2005 15:04
91,1249,4,05-04-2005 14:58
91,1278,4.5,05-04-2005 14:58
91,1304,4,05-04-2005 14:21
91,1408,4,05-04-2005 14:43
91,1676,4,05-04-2005 15:07
91,2138,4,05-04-2005 14:36
91,2174,4,05-04-2005 14:37
91,2403,4.5,05-04-2005 15:59
91,2419,3.5,05-04-2005 16:13
91,2450,2.5,05-04-2005 16:21
91,2502,4.5,05-04-2005 14:55
91,2990,2,05-04-2005 16:20
91,3013,4,05-04-2005 16:10
91,3633,3.5,05-04-2005 16:03
91,3793,4,05-04-2005 15:04
91,4304,4,05-04-2005 16:03
91,4626,4,05-04-2005 14:49
91,5165,4,05-04-2005 16:16
91,5378,4,05-04-2005 14:46
91,6283,4.5,05-04-2005 14:25
91,6755,4,05-04-2005 14:34
91,6963,4,05-04-2005 16:15
91,7308,2.5,05-04-2005 16:15
91,7438,4,05-04-2005 14:31
91,7561,3.5,05-04-2005 14:49
91,8368,4.5,05-04-2005 14:27
91,8961,4.5,05-04-2005 14:40
93,15,4,18-11-1999 17:28
93,60,4,18-11-1999 17:34
93,110,5,18-11-1999 17:49
93,349,4,18-11-1999 17:30
93,356,5,16-11-1999 15:41
93,368,4,16-11-1999 15:40
93,653,4,18-11-1999 17:36
93,1049,4,18-11-1999 17:30
93,1265,5,16-11-1999 15:49
93,2268,5,18-11-1999 17:49
93,2359,4,16-11-1999 15:41
94,44,1,22-09-1996 15:42
95,924,5,23-01-2003 16:46
95,1208,5,23-01-2003 16:36
95,1214,4,23-01-2003 16:47
95,2115,4.5,19-12-2003 03:17
95,2423,4,19-12-2003 03:18
95,2692,4,08-02-2003 22:50
95,4015,2,23-01-2003 16:39
95,4370,3.5,10-01-2005 23:52
95,5445,4,23-01-2003 16:48
95,5812,4,17-05-2003 06:41
95,5956,4,25-01-2003 23:04
95,6534,3.5,19-12-2003 03:18
95,6711,4.5,23-11-2003 19:04
95,6934,4,23-11-2003 19:05
96,1,5,28-07-2000 08:29
96,733,4,28-07-2000 08:28
96,1079,5,28-07-2000 08:44
96,1617,5,28-07-2000 08:29
96,2058,5,28-07-2000 08:27
96,3256,4,28-07-2000 08:26
97,3981,4,12-03-2003 15:02
97,4386,4,24-01-2003 04:21
98,1193,4.5,24-07-2018 18:50
98,1207,4,24-07-2018 18:52
98,5299,3.5,24-07-2018 18:41
98,46578,5,24-07-2018 18:49
98,55267,5,24-07-2018 18:41
98,58047,2,24-07-2018 18:40
99,318,5,18-04-1996 11:46
99,325,2,18-04-1996 11:46
100,17,4.5,11-11-2004 14:42
100,1203,4,11-11-2004 15:19
100,2108,3.5,11-11-2004 14:44
100,2671,4.5,11-11-2004 14:44
101,1719,5,08-09-2000 20:10
102,593,4,27-06-1996 11:45
103,16,5,24-12-2015 18:43
103,48,3.5,18-05-2015 13:59
103,337,4,18-05-2015 13:55
103,593,5,18-05-2015 13:03
103,608,4,18-05-2015 13:50
103,616,3.5,18-05-2015 16:54
103,924,4,18-05-2015 13:53
103,1093,3.5,18-05-2015 16:55
103,1213,5,18-05-2015 13:06
103,1466,4.5,18-05-2015 14:03
103,1688,4,18-05-2015 17:26
103,2797,4,18-05-2015 13:55
103,3671,4,18-05-2015 14:03
103,4973,5,18-05-2015 13:09
103,5218,3.5,18-05-2015 14:02
103,5810,4,18-05-2015 17:16
103,48780,4.5,18-05-2015 14:03
103,50912,3.5,25-10-2016 03:08
103,57522,3.5,18-05-2015 13:49
103,62999,3.5,18-05-2015 13:25
103,65802,2.5,18-05-2015 13:30
103,72226,4,18-05-2015 13:22
103,77561,0.5,18-05-2015 17:20
103,84944,4,18-05-2015 13:24
103,89470,4,18-05-2015 13:25
103,91529,4.5,18-05-2015 17:16
103,132046,1,28-08-2015 14:56
104,436,1.5,14-06-2003 22:35
104,780,4,25-03-2003 12:31
104,1288,4,25-03-2003 11:14
104,3675,3.5,01-11-2009 12:21
104,4740,3.5,23-04-2004 09:58
104,4963,3.5,17-11-2014 16:31
104,6188,2,02-03-2011 20:30
104,6942,4.5,15-11-2003 19:46
104,7346,3.5,03-08-2005 23:25
104,55052,4,13-06-2013 22:30
104,56367,4,26-09-2014 23:51
104,76093,4,17-11-2014 16:33
105,665,4.5,15-11-2015 07:58
105,924,4,22-11-2015 17:40
105,1172,4,15-11-2015 07:54
105,2324,3.5,03-11-2015 17:25
105,3462,4.5,04-11-2015 06:28
105,3578,4,03-11-2015 17:54
105,3735,4,22-11-2015 17:39
105,5120,4,22-11-2015 12:41
105,5507,3.5,05-11-2015 18:59
105,5903,4,03-11-2015 17:58
105,6350,4,03-11-2015 17:38
105,7327,4,03-11-2015 17:33
105,7445,4,05-11-2015 19:08
105,8917,1.5,14-11-2015 21:54
105,26587,5,03-11-2015 17:51
105,32657,4.5,04-11-2015 06:31
105,45722,4,03-11-2015 17:27
105,48394,3.5,03-11-2015 17:26
105,51662,4.5,03-11-2015 17:26
105,52281,5,05-11-2015 19:11
105,56145,4,15-11-2015 04:59
105,59315,3.5,03-11-2015 17:29
105,60904,4,03-11-2015 17:37
105,64839,4,05-11-2015 19:00
105,71535,4,05-11-2015 18:57
105,80463,4,03-11-2015 17:31
105,81847,4,04-11-2015 04:10
105,85316,3.5,03-11-2015 17:46
105,89774,4,03-11-2015 17:43
105,95175,5,13-11-2015 10:33
105,104069,4.5,13-05-2018 10:36
105,104374,5,03-11-2015 17:40
105,106696,3.5,15-11-2015 04:59
105,106918,4,14-11-2015 15:49
105,108981,4.5,27-11-2015 18:10
105,110586,4,14-11-2015 15:49
105,111360,3.5,15-11-2015 04:57
105,111622,4,04-11-2015 06:27
105,134184,4.5,13-11-2015 10:36
105,141810,4,13-05-2018 10:28
105,141844,4.5,06-11-2015 01:38
105,163925,5,13-05-2018 10:40
105,172577,5,13-05-2018 10:21
105,175387,5,13-05-2018 10:42
107,317,4,13-05-1996 16:11
108,1079,5,17-01-2003 21:57
108,5812,5,17-01-2003 21:43
109,11,4,27-08-1996 01:07
109,356,5,27-08-1996 00:42
109,457,4,27-08-1996 00:40
109,507,4,28-08-1996 23:35
110,1089,4,31-03-2007 08:35
110,1193,4,31-03-2007 08:34
110,4973,5,31-03-2007 08:30
110,47629,4.5,31-03-2007 08:35
111,2078,3.5,31-01-2018 23:10
111,2294,2.5,17-02-2018 21:45
111,2355,4,17-01-2018 02:30
111,3408,3.5,16-01-2018 22:14
111,4447,3.5,16-01-2018 22:16
111,6548,3.5,16-01-2018 23:06
111,6936,4,16-01-2018 22:18
111,6952,0.5,16-01-2018 22:28
111,8641,4,16-01-2018 22:17
111,33794,2,16-01-2018 22:11
111,40819,4,16-01-2018 22:17
111,47518,3.5,17-01-2018 01:13
111,48385,2.5,17-01-2018 01:45
111,61132,3.5,16-01-2018 22:19
111,87529,5,17-01-2018 02:27
111,97836,3.5,17-01-2018 01:47
111,106918,4,16-01-2018 22:32
111,111659,2.5,16-01-2018 23:08
111,112556,4,16-01-2018 22:54
111,129354,2.5,17-01-2018 01:16
111,129737,2.5,17-01-2018 02:29
111,160080,3.5,17-01-2018 02:07
111,166461,4.5,17-01-2018 01:10
111,170897,2,31-01-2018 23:22
111,171867,4.5,31-01-2018 23:21
111,176101,4,17-01-2018 02:07
111,181065,3.5,31-01-2018 23:19
111,184015,3.5,14-02-2018 20:36
112,50,5,18-09-2015 00:23
112,150,4,18-09-2015 00:23
112,1196,5,18-09-2015 00:22
112,3717,4,23-12-2017 00:49
113,260,4,21-01-2001 14:38
113,509,5,21-01-2001 04:36
113,543,2,21-01-2001 04:38
113,858,4,21-01-2001 14:37
113,1014,5,24-01-2001 03:33
113,1645,1,24-01-2001 03:39
113,1777,4,21-01-2001 04:37
113,1912,5,21-01-2001 04:35
113,2080,5,24-01-2001 03:28
113,3668,5,24-01-2001 03:27
113,3735,4,21-01-2001 14:37
114,3147,4,25-01-2017 23:42
114,8368,4,25-01-2017 23:45
115,370,4,06-10-2000 13:32
115,780,2,06-10-2000 13:25
115,1391,2,06-10-2000 13:24
115,1721,4,06-05-2000 21:13
116,1059,1,16-05-2012 19:17
116,1198,5,16-05-2012 20:22
116,1293,3.5,16-05-2012 19:18
116,1544,4.5,16-05-2012 20:32
116,2000,4,16-05-2012 20:30
116,2006,5,16-05-2012 20:33
116,2605,4,16-05-2012 19:21
117,21,4,01-10-1996 09:41
117,110,5,01-10-1996 09:40
117,590,4,01-10-1996 09:39
117,593,5,01-10-1996 09:39
117,616,4,01-10-1996 09:53
117,719,4,01-10-1996 09:57
117,1028,4,01-10-1996 09:55
118,1810,4,11-12-1999 14:52
119,10,4,03-07-2015 17:06
119,296,4,10-07-2015 21:26
119,315,4,03-07-2015 17:18
119,4367,4,03-07-2015 17:29
119,4963,5,03-07-2015 17:24
119,8644,4,29-08-2015 20:51
119,44022,3.5,04-07-2015 10:59
119,51077,3.5,14-02-2016 11:14
119,55247,4,04-07-2015 10:34
119,86882,3.5,01-08-2015 14:48
119,105844,4,28-11-2015 22:42
119,129354,4,28-03-2016 20:11
119,166461,4,10-09-2017 19:39
121,237,4,10-11-1996 20:05
121,356,4,10-11-1996 19:59
122,50,5,25-04-2016 05:12
122,858,5,25-04-2016 05:12
122,1214,5,25-04-2016 05:18
122,1275,4.5,25-04-2016 05:46
122,1345,4.5,25-04-2016 05:41
122,1377,4.5,25-04-2016 05:36
122,1391,5,25-04-2016 05:31
122,2012,4,25-04-2016 05:27
122,2959,5,25-04-2016 05:12
122,3499,4.5,25-04-2016 05:41
122,3863,4.5,25-04-2016 05:40
122,4239,4.5,25-04-2016 05:32
122,4641,4.5,25-04-2016 05:38
122,5989,4.5,25-04-2016 05:18
122,6502,5,25-04-2016 05:20
122,7387,5,25-04-2016 05:47
122,27831,4.5,25-04-2016 05:41
122,34437,4.5,25-04-2016 05:41
122,46530,4,25-04-2016 05:33
122,53000,3.5,25-04-2016 05:30
122,55247,4.5,25-04-2016 05:19
122,56782,5,25-04-2016 05:21
122,57528,4,25-04-2016 05:39
122,61240,4.5,25-04-2016 05:29
122,72407,2,25-04-2016 05:36
122,92535,5,25-04-2016 05:36
122,101864,4,25-04-2016 05:23
122,112852,4,25-04-2016 05:16
123,593,4,12-11-2015 01:28
123,4226,4.5,12-11-2015 01:31
123,51540,4,29-11-2015 22:26
123,104913,3.5,12-11-2015 01:41
124,1405,4,07-05-2012 16:54
124,1884,4.5,09-05-2012 17:30
124,2329,4.5,07-05-2012 17:47
125,1215,4,20-09-2016 23:09
125,4226,4,20-09-2016 23:17
125,4643,4,02-10-2016 11:31
125,4738,4,20-09-2016 23:08
125,5956,4.5,02-10-2016 12:24
125,7022,5,19-09-2016 14:21
125,7371,5,17-09-2016 19:48
125,8254,5,19-09-2016 14:22
125,32460,4,23-09-2016 01:08
125,62439,4.5,19-09-2016 14:40
125,68358,3.5,21-09-2016 18:05
125,75985,4.5,19-09-2016 14:44
125,79553,3.5,20-09-2016 11:30
125,97752,4,21-09-2016 18:23
125,110882,4.5,19-09-2016 14:33
125,115680,4,20-09-2016 12:49
125,119141,4,20-09-2016 14:34
125,122918,3.5,14-05-2017 18:07
125,128360,4,19-09-2016 11:24
125,163134,4,24-05-2017 18:10
128,905,5,28-06-1998 11:27
128,942,4,28-06-1998 11:31
128,943,4,28-06-1998 11:32
128,1196,4,28-06-1998 11:27
128,1721,4,28-06-1998 11:14
129,736,4,29-12-2006 07:09
129,1517,3.5,29-12-2006 07:14
129,1573,3.5,29-12-2006 06:57
129,2105,4,29-12-2006 07:43
129,2959,4,29-12-2006 07:08
129,3948,3.5,29-12-2006 07:16
129,3996,4,29-12-2006 07:08
129,4370,2.5,29-12-2006 06:58
129,6218,4.5,29-12-2006 07:24
129,7143,5,29-12-2006 07:15
129,31658,4,29-12-2006 07:41
129,33493,3.5,29-12-2006 07:05
129,40819,4,29-12-2006 07:14
130,225,5,20-05-1996 10:54
130,292,5,20-05-1996 10:53
131,296,4,10-10-2012 03:39
131,318,4,10-10-2012 03:36
131,908,4,10-10-2012 03:31
131,2320,2.5,10-10-2012 03:15
131,3949,2.5,10-10-2012 03:42
131,4878,1.5,10-10-2012 03:43
131,62336,3.5,10-10-2012 03:42
131,89745,4,10-10-2012 03:40
132,89,2.5,11-09-2006 17:59
132,141,3.5,28-09-2006 07:32
132,364,4.5,10-09-2006 20:49
132,497,2,10-09-2006 20:24
132,562,2.5,11-09-2006 12:48
132,919,3.5,10-09-2006 21:12
132,1271,3.5,10-09-2006 21:24
132,1562,1.5,10-09-2006 21:26
132,1729,4,10-09-2006 21:06
132,3264,1,26-03-2007 18:51
132,4306,3.5,10-09-2006 20:49
132,4308,4,23-02-2012 08:00
132,4643,1,11-09-2006 12:47
132,8464,2.5,10-09-2006 21:39
132,8873,2,26-03-2007 18:53
132,8874,3.5,23-02-2012 07:54
134,509,4,23-05-1996 08:55
135,260,4,30-12-2001 06:21
135,480,5,30-12-2001 06:14
135,1240,5,30-12-2001 05:52
135,1544,1,30-12-2001 05:50
135,1653,5,30-12-2001 05:46
135,1917,1,30-12-2001 05:56
135,2321,2,30-12-2001 06:47
135,3704,4,30-12-2001 06:19
135,3793,4,30-12-2001 06:09
135,4128,4,30-12-2001 05:43
135,4621,1,30-12-2001 05:44
135,4812,1,30-12-2001 06:23
135,4993,5,30-12-2001 06:07
136,252,5,18-05-1996 19:57
136,274,4,18-05-1996 20:31
136,293,1,18-05-1996 19:57
136,437,1,18-05-1996 20:05
137,588,4,07-03-2008 03:12
137,1994,3.5,07-03-2008 03:03
137,4427,4.5,07-03-2008 04:23
138,898,5,29-09-2008 08:15
139,3717,1.5,27-01-2016 19:51
139,4367,1.5,27-01-2016 19:53
139,36401,1.5,27-01-2016 20:09
139,53125,2,27-01-2016 19:55
139,54259,2.5,27-01-2016 19:58
139,54286,2.5,27-01-2016 19:50
139,69481,1,27-01-2016 19:58
139,69526,1.5,27-01-2016 20:07
139,86880,2,27-01-2016 20:09
140,11,4,04-02-2000 12:28
140,110,4,18-11-1999 05:46
140,920,5,08-06-2003 17:21
140,1095,2,04-02-2000 12:20
140,2085,4,20-05-2002 12:50
140,3597,1,13-05-2002 15:08
140,3831,3.5,16-03-2004 21:26
140,4014,4,25-10-2001 18:51
